NodeID,TimeStep,PredRecovery,RPL_THEMES_or_SVI
12069030507,23,0.4384419322013855,0.8897
12069030505,23,0.4444496631622314,0.989
12073000600,23,0.4453551471233368,0.7799
12069030602,23,0.4455061554908752,0.9475
12119911302,23,0.4461043179035187,0.7815
12119911301,23,0.4464300572872162,0.8051
12069030601,23,0.4465801417827606,0.7657
12039020500,23,0.4483023285865783,0.7726
12039020701,23,0.4489099681377411,0.9371
12021000700,23,0.448915421962738,0.802
12097041501,23,0.4490237236022949,0.7807
12021010601,23,0.4490413963794708,0.9252
12021010508,23,0.4490445256233215,0.955
12105012510,23,0.4491714835166931,0.8858
12021010701,23,0.4491945803165436,0.9477
12071050402,23,0.449417382478714,0.7801
12021010411,23,0.4494630694389343,0.7586
12039020300,23,0.4495103657245636,0.7953
12021010422,23,0.4495627880096435,0.7531
12021010419,23,0.4496403932571411,0.8008
12021010420,23,0.4497050940990448,0.7706
12101032602,23,0.4498007595539093,0.8124
12021010804,23,0.4502215385437011,0.7866
12039020702,23,0.450580358505249,0.9799
12015021003,23,0.4514561593532562,0.8195
12097041101,23,0.4517749547958374,0.7564
12015010302,23,0.4518651366233825,0.8783
12061050401,23,0.4518961608409881,0.9637
12101032601,23,0.4519787430763244,0.9811
12127090203,23,0.4520133435726166,0.8389
12039020400,23,0.4525227546691894,0.8329
12083001206,23,0.4525636732578277,0.8775
12069030407,23,0.4525677263736725,0.8659
12015020700,23,0.4528579413890838,0.8531
12017451200,23,0.4528739750385284,0.8061
12091022600,23,0.4529609680175781,0.8481
12077950202,23,0.4530412554740906,0.8049
12091022001,23,0.4531037509441376,0.9943
12021011103,23,0.4531580507755279,0.8053
12101032500,23,0.4532379508018493,0.8968
12069030411,23,0.4534527659416199,0.7698
12055960105,23,0.4535183906555176,0.8757
12111380400,23,0.4536332190036773,0.9426
12073001401,23,0.4537734687328338,0.7846
12111380500,23,0.4538340270519256,0.988
12015020302,23,0.4539157450199127,0.8178
12013010302,23,0.4545569121837616,0.8477
12111380700,23,0.4547575116157532,0.8006
12055960401,23,0.4549610018730163,0.8024
12013010301,23,0.4551259279251098,0.7527
12119910402,23,0.455195665359497,0.8797
12083000302,23,0.4552716612815857,0.8623
12105014301,23,0.45546555519104,0.968
12105015500,23,0.4555728733539581,0.925
12105016001,23,0.4555756747722626,0.8337
12083000201,23,0.4556267559528351,0.9187
12071040308,23,0.4559797644615173,0.8288
12071040313,23,0.4561247229576111,0.8209
12105016003,23,0.45618337392807,0.7919
12109020300,23,0.4563261866569519,0.9189
12105015401,23,0.4563263356685638,0.8355
12057013914,23,0.4565572738647461,0.7929
12127090202,23,0.4566052854061126,0.831
12071040211,23,0.4567294418811798,0.7513
12061050908,23,0.4567729532718658,0.9185
12073002603,23,0.4569478631019592,0.7888
12113010601,23,0.4570302665233612,0.8821
12127090500,23,0.4571737945079803,0.83
12023110500,23,0.4572388529777527,0.8686
12023110400,23,0.4572729468345642,0.8243
12017450310,23,0.4572805762290954,0.7872
12037970200,23,0.4572831094264984,0.7763
12127090600,23,0.4573052823543548,0.7955
12127090307,23,0.4574961364269256,0.7966
12127090702,23,0.4575138390064239,0.8406
12023110202,23,0.4576959908008575,0.9065
12111380800,23,0.4576975703239441,0.7669
12049970201,23,0.457749992609024,0.9081
12083002703,23,0.4577556252479553,0.7576
12111380600,23,0.4577862024307251,0.869
12053040501,23,0.4578465223312378,0.9114
12053040502,23,0.4578642547130584,0.8087
12053040400,23,0.457947701215744,0.7606
12101032804,23,0.4579924941062927,0.8298
12071040316,23,0.4580015540122986,0.8629
12049970101,23,0.4581146538257599,0.8513
12101033009,23,0.4581315219402313,0.8314
12063210600,23,0.458131730556488,0.9097
12051000401,23,0.4581330120563507,0.8296
12125960202,23,0.4581707417964935,0.8105
12051000404,23,0.4581935703754425,0.8
12101033010,23,0.4582115411758423,0.8525
12101033006,23,0.4582540392875671,0.8418
12105015802,23,0.4583021104335785,0.7677
12075970600,23,0.4583094418048858,0.9205
12101033013,23,0.4583251476287842,0.9227
12133970103,23,0.4584335684776306,0.8351
12059960403,23,0.4585256278514862,0.9436
12049970301,23,0.458539217710495,0.8972
12023110300,23,0.4586448073387146,0.8647
12049970401,23,0.4586507380008697,0.9323
12071040305,23,0.4586909115314483,0.901
12073001901,23,0.4588070511817932,0.8353
12021011400,23,0.458836019039154,0.9418
12027010301,23,0.4589020907878876,0.9836
12027010302,23,0.4589801728725433,0.9341
12027010200,23,0.4590891003608703,0.9777
12057014013,23,0.4592486321926117,0.8181
12021011306,23,0.4593153297901153,0.8992
12105012411,23,0.4593500792980194,0.8107
12027010101,23,0.4593504965305328,0.8343
12021011303,23,0.4593893885612488,0.9467
12009060400,23,0.4593958556652069,0.887
12009060700,23,0.4593967199325561,0.8996
12083002607,23,0.4594157338142395,0.7769
12009064800,23,0.4594191610813141,0.8994
12009064701,23,0.4594195783138275,0.7742
12009064902,23,0.4594198167324066,0.9602
12009065124,23,0.4594199657440185,0.8862
12009065123,23,0.4594201743602752,0.8316
12009065128,23,0.45942023396492,0.9296
12009062301,23,0.4594221711158752,0.8339
12009062500,23,0.4594227969646454,0.8108
12001002219,23,0.4594237506389618,0.8278
12001000400,23,0.4594252109527588,0.7781
12001001902,23,0.4594290256500244,0.9909
12001000600,23,0.4594293236732483,0.9278
12005001600,23,0.4594306349754333,0.9759
12005001700,23,0.4594313502311706,0.986
12001000700,23,0.4594313502311706,0.8716
12005002200,23,0.4594319462776184,0.9974
12005002000,23,0.4594319462776184,0.8166
12005002400,23,0.459432452917099,0.9438
12005001302,23,0.459432452917099,0.7982
12001001400,23,0.4594335556030273,0.7542
12005000803,23,0.459438294172287,0.842
12049970102,23,0.4594466388225555,0.7684
12005002710,23,0.4594684243202209,0.7613
12027010404,23,0.4594708085060119,0.9028
12021011305,23,0.4594849050045013,0.8738
12021011304,23,0.4594863653182983,0.8884
12053041204,23,0.4595333337783813,0.8302
12021011204,23,0.4596364498138428,0.9976
12007000100,23,0.4596609473228454,0.8815
12005000301,23,0.4597067236900329,0.8191
12049970402,23,0.4597947597503662,0.77
12021011205,23,0.4598051607608795,0.9878
12005000201,23,0.459847092628479,0.7722
12017451605,23,0.4598725140094757,0.774
12063210800,23,0.4601123929023742,0.8095
12105012502,23,0.460160493850708,0.8217
12053041105,23,0.4601626098155975,0.7515
12073001902,23,0.4602346122264862,0.7964
12127090806,23,0.4602414965629577,0.9152
12027010102,23,0.4603584408760071,0.843
12083000904,23,0.460443377494812,0.7817
12083002506,23,0.4604833126068115,0.7686
12105012203,23,0.4608066976070404,0.8032
12105014130,23,0.4609144628047943,0.8256
12099000222,23,0.4609246850013733,0.9136
12085001200,23,0.4609902799129486,0.9274
12131950202,23,0.4610539972782135,0.8359
12131950304,23,0.4611100554466247,0.8132
12057013100,23,0.4611961841583252,0.7641
12073001101,23,0.461243599653244,0.9077
12111381103,23,0.4612553119659424,0.8507
12019031400,23,0.4613439738750458,0.8213
12055960601,23,0.4613493382930755,0.7905
12085001301,23,0.4614198803901672,0.8146
12105012802,23,0.4616233706474304,0.8239
12105012702,23,0.4619596898555755,0.8304
12105012602,23,0.4619741439819336,0.9722
12073001801,23,0.4623026847839355,0.8677
12083001500,23,0.4626731872558594,0.8886
12041950204,23,0.4626775085926056,0.7718
12057013001,23,0.4626799523830414,0.7655
12073001804,23,0.462818831205368,0.8836
12105015301,23,0.4628244638442993,0.8718
12075970200,23,0.4628883600234985,0.8154
12105012127,23,0.4629533290863037,0.768
12121970100,23,0.4630016386508941,0.7819
12057013002,23,0.4630104303359985,0.857
12071040212,23,0.4630549550056457,0.7901
12057012900,23,0.4631497859954834,0.8722
12105012209,23,0.4631977677345276,0.7771
12105012001,23,0.4633302986621856,0.811
12053040901,23,0.4633693099021911,0.784
12105012900,23,0.463370531797409,0.7647
12069030206,23,0.4633762538433075,0.9243
12071040304,23,0.463416188955307,0.8964
12057012702,23,0.4635385870933532,0.8128
12057013003,23,0.4635625779628753,0.8959
12105015701,23,0.4636107385158539,0.7803
12061050101,23,0.4636339545249939,0.801
12111380100,23,0.463746428489685,0.9807
12093910102,23,0.4638012945652008,0.7665
12009071402,23,0.4638145864009857,0.7992
12069030702,23,0.4638836681842804,0.7998
12085001000,23,0.4640913903713226,0.9039
12073002003,23,0.4641853868961334,0.9316
12105013602,23,0.4642606079578399,0.9201
12105013601,23,0.4643275737762451,0.9765
12057012701,23,0.4643914699554443,0.8527
12055960300,23,0.4644949436187744,0.9858
12086010626,23,0.4650821089744568,0.8807
12029970201,23,0.4651293456554413,0.7663
12105011400,23,0.4651640355587005,0.9795
12073001102,23,0.4652229845523834,0.8225
12111380200,23,0.4653489887714386,0.9824
12073001002,23,0.4653792977333069,0.8602
12083001204,23,0.4654678106307983,0.8276
12105011204,23,0.4654879570007324,0.8148
12079110302,23,0.4655395746231079,0.8292
12069030805,23,0.4655437171459198,0.7688
12057012501,23,0.4656195342540741,0.8047
12105012002,23,0.4657041728496551,0.8254
12055961604,23,0.4657480120658874,0.8832
12105011100,23,0.4657489359378814,0.8714
12105011203,23,0.4658309817314148,0.9507
12047960202,23,0.4658488929271698,0.9306
12127080600,23,0.4661255478858948,0.8795
12111380300,23,0.4661312997341156,0.9821
12073001001,23,0.4661993384361267,0.9373
12105013701,23,0.4662013947963714,0.7886
12069030209,23,0.4662372767925262,0.9775
12105013002,23,0.4663383364677429,0.8028
12105013901,23,0.4663437306880951,0.7822
12083001401,23,0.4664192497730255,0.9396
12083001600,23,0.466503232717514,0.8187
12079110200,23,0.4666590988636017,0.7892
12085000800,23,0.4668155312538147,0.828
12069030915,23,0.4668462574481964,0.9128
12069030804,23,0.466939628124237,0.8036
12127080809,23,0.4669904708862304,0.8282
12087971800,23,0.4671696722507477,0.8408
12061050303,23,0.4672567546367645,0.9231
12105014904,23,0.4672580063343048,0.8045
12121970301,23,0.4673070311546325,0.8736
12121970303,23,0.4673257768154144,0.815
12065250103,23,0.4673590660095215,0.8444
12105013801,23,0.4675877392292022,0.7609
12105011000,23,0.4676219224929809,0.9734
12105013400,23,0.4676311016082763,0.8211
12083002002,23,0.4677948653697967,0.859
12105011202,23,0.4678417146205902,0.9008
12083001800,23,0.4678970575332641,0.9813
12105013102,23,0.4679132401943207,0.7629
12083001700,23,0.4679603576660156,0.9089
12069030914,23,0.4679664671421051,0.8308
12067960201,23,0.4680086672306061,0.8473
12087971900,23,0.4680324196815491,0.7903
12033004000,23,0.4680494666099548,0.8596
12127080901,23,0.4680551588535309,0.9178
12127081001,23,0.468095064163208,0.7755
12105013200,23,0.4680961072444916,0.8462
12071001917,23,0.4682728946208954,0.9381
12105011300,23,0.4683535397052765,0.9481
12123950302,23,0.4684099555015564,0.7566
12101031009,23,0.4684984982013702,0.8517
12105010900,23,0.4685081243515014,0.9002
12111380901,23,0.4685774743556976,0.8939
12071010306,23,0.4687044024467468,0.8004
12105013300,23,0.4687994718551636,0.9398
12105013802,23,0.4688166677951813,0.7505
12127081702,23,0.4688898921012878,0.8673
12087972200,23,0.4689239263534546,0.8158
12127081002,23,0.4690279364585876,0.9331
12105015200,23,0.4690469205379486,0.7994
12127081800,23,0.4691523313522339,0.786
12127081600,23,0.4691577553749084,0.8331
12127081900,23,0.4693199694156647,0.8219
12099007620,23,0.4693250060081482,0.9276
12127081500,23,0.4693431556224823,0.8653
12083002303,23,0.469395637512207,0.8016
12099007619,23,0.4695135056972503,0.7852
12127081202,23,0.469533622264862,0.8335
12105016400,23,0.4695766866207123,0.9432
12105014502,23,0.4696441888809204,0.826
12127082000,23,0.4696778953075409,0.9365
12105014600,23,0.469684898853302,0.7984
12086011205,23,0.4698526263236999,0.8116
12086011302,23,0.4699466526508331,0.9939
12127082511,23,0.4699599146842956,0.7635
12055961702,23,0.4699868857860565,0.9112
12071010413,23,0.4699873030185699,0.8247
12129010102,23,0.4700961410999298,0.7692
12101031104,23,0.4701491594314575,0.8931
12117020500,23,0.4701620042324066,0.9314
12127082100,23,0.4704099595546722,0.8935
12071010602,23,0.4704789817333221,0.9024
12105010800,23,0.4706098735332489,0.9116
12101031013,23,0.4707493782043457,0.9349
12055961701,23,0.4708234071731567,0.8554
12111380902,23,0.4710665345191955,0.8635
12086011407,23,0.4711393117904663,0.9148
12105015000,23,0.4713479578495025,0.8381
12071020802,23,0.4715456366539001,0.9491
12086011406,23,0.4716271758079529,0.9483
12086011104,23,0.4716832935810089,0.9953
12101031005,23,0.4721363484859466,0.8136
12127082415,23,0.4722010493278503,0.8483
12086011203,23,0.4722118973731994,0.9716
12127082401,23,0.4722707569599151,0.914
12111381402,23,0.4723706841468811,0.8091
12086011409,23,0.4725276827812195,0.941
12105010300,23,0.4725784659385681,0.7862
12071030202,23,0.4726545214653015,0.8391
12115001703,23,0.4728864133358001,0.758
12086011405,23,0.4729551076889038,0.9471
12105011501,23,0.4730522930622101,0.8373
12086980700,23,0.4731068313121795,0.997
12069031205,23,0.473133772611618,0.7572
12086011301,23,0.4731606245040893,0.9996
12101031006,23,0.4732232093811035,0.8201
12107951401,23,0.4733810126781463,0.9728
12107951300,23,0.4733977019786834,0.932
12119910702,23,0.4734711647033691,0.7675
12111381401,23,0.4734896719455719,0.8874
12105011901,23,0.4735018908977508,0.7673
12086011003,23,0.4735820293426513,0.8073
12086011010,23,0.4735909104347229,0.9572
12051000403,23,0.4736163318157196,0.8653
12099008001,23,0.4737149178981781,0.999
12099008002,23,0.4737443327903747,0.9899
12051000200,23,0.4738130569458008,0.9108
12051000101,23,0.4738458096981048,0.929
12107951402,23,0.4738525152206421,0.8811
12071020600,23,0.4738548994064331,0.8542
12099008301,23,0.47389817237854,0.8753
12086010622,23,0.4739415347576141,0.9045
12037970101,23,0.4740038216114044,0.7787
12099008302,23,0.4740352928638458,0.9838
12099008203,23,0.4741373062133789,0.9947
12097041005,23,0.4742367565631866,0.872
12086011103,23,0.4742998778820038,0.8464
12099008202,23,0.4743533432483673,0.9915
12099008101,23,0.4743971824645996,0.9387
12101031807,23,0.4744064807891845,0.8734
12051000602,23,0.4744070768356323,0.8594
12099008201,23,0.4744398593902588,0.9986
12086011011,23,0.4744854271411896,0.8789
12033002704,23,0.4746159017086029,0.8533
12093910401,23,0.4746190011501312,0.7584
12101031007,23,0.4746623039245605,0.8185
12107951200,23,0.4748444557189941,0.8698
12087970400,23,0.475334495306015,0.7562
12105011731,23,0.4753631353378296,0.7633
12127090102,23,0.4754146635532379,0.832
12085001804,23,0.4754445254802704,0.884
12086011012,23,0.4754460155963897,0.9258
12086011408,23,0.4754985868930816,0.926
12087970700,23,0.4755707681179046,0.7708
12057012401,23,0.4755736291408539,0.9168
12086010609,23,0.475630521774292,0.9513
12107950900,23,0.4757607579231262,0.9138
12105011732,23,0.4758535325527191,0.8233
12105011704,23,0.4759624004364013,0.8586
12071001502,23,0.4760038256645202,0.9611
12107950600,23,0.4764447212219238,0.8176
12057012402,23,0.4764645397663116,0.7933
12055960200,23,0.4765115678310394,0.8986
12115001804,23,0.4765288531780243,0.7604
12093910402,23,0.4765521287918091,0.8582
12051000601,23,0.4768946766853332,0.8679
12117020401,23,0.4769584536552429,0.9256
12071000303,23,0.4769614934921264,0.7917
12086010900,23,0.4769656658172607,0.9677
12115001704,23,0.4769898056983948,0.7809
12071001401,23,0.4770489335060119,0.9706
12117020302,23,0.477321594953537,0.8773
12086010501,23,0.4773233234882355,0.9978
12043000201,23,0.4773350656032562,0.9394
12071040122,23,0.4774138331413269,0.7996
12071001002,23,0.4774908125400543,0.9424
12085001803,23,0.4775586426258087,0.8172
12071001300,23,0.4776066541671753,0.9619
12097043203,23,0.4776278734207153,0.803
12009071347,23,0.4776643812656402,0.8168
12093910500,23,0.477847546339035,0.8479
12071000700,23,0.4778505563735962,0.9769
12071000306,23,0.4778896272182464,0.9233
12117020902,23,0.4781354963779449,0.8203
12086010705,23,0.4781362116336822,0.8347
12071000305,23,0.4781577289104461,0.9282
12086010610,23,0.4782210886478424,0.7785
12071001101,23,0.4782219529151916,0.9966
12071000503,23,0.4783039689064026,0.8657
12071000502,23,0.4783554673194885,0.9726
12071001103,23,0.478398859500885,0.8103
12071001104,23,0.4784254133701324,0.9345
12055960900,23,0.4784748554229736,0.9181
12086010805,23,0.4786809682846069,0.9834
12087971300,23,0.4787780046463012,0.7943
12087971200,23,0.4789274632930755,0.8436
12033002703,23,0.4789493381977081,0.8793
12071000504,23,0.4789676666259765,0.9284
12071000600,23,0.4793146252632141,0.8856
12086010624,23,0.4793650209903717,0.757
12071001203,23,0.4795223176479339,0.8998
12107950800,23,0.4796167314052582,0.8923
12087971100,23,0.4796407520771026,0.76
12093910300,23,0.4799024164676666,0.9704
12111381802,23,0.4799496531486511,0.9221
12033003312,23,0.4799712896347046,0.7836
12055961201,23,0.4800044596195221,0.7937
12086018200,23,0.480130523443222,0.8069
12107950700,23,0.480315089225769,0.9907
12093910202,23,0.4805032312870025,0.9663
12099007622,23,0.4805571734905243,0.7734
12033003313,23,0.4806166887283325,0.7821
12086010806,23,0.4806328415870666,0.8901
12009069906,23,0.4806900024414062,0.9667
12055961100,23,0.4807748794555664,0.9462
12117020901,23,0.4808098077774048,0.8917
12101030906,23,0.4808771312236786,0.7558
12055960800,23,0.4809491336345672,0.9107
12033002900,23,0.4810747504234314,0.7773
12033002803,23,0.4811256229877472,0.8323
12033003400,23,0.4811354577541351,0.7714
12033002100,23,0.4816679060459137,0.8813
12086010804,23,0.4818993508815765,0.9803
12033003203,23,0.481958657503128,0.8544
12081001106,23,0.4820905029773712,0.9162
12086010706,23,0.4823273718357086,0.8645
12033003100,23,0.482473075389862,0.9053
12033002000,23,0.4825161099433899,0.9797
12081001501,23,0.4825323224067688,0.775
12099003000,23,0.4825601875782013,0.8621
12086010710,23,0.4825777113437652,0.7517
12101031703,23,0.4826754033565521,0.7949
12051000300,23,0.4827251136302948,0.954
12086010707,23,0.4827880263328552,0.875
12033001900,23,0.4829093217849731,0.9732
12033003201,23,0.4830199778079986,0.7556
12097042902,23,0.4832231104373932,0.8458
12086010708,23,0.4832784533500671,0.8509
12033000400,23,0.4836751222610473,0.9649
12033001800,23,0.4837406277656555,0.8769
12101031412,23,0.484035313129425,0.8262
12033001700,23,0.4840408563613891,0.9815
12101031401,23,0.4842438101768493,0.8114
12033001600,23,0.4842654466629028,0.9592
12101030800,23,0.4843005239963531,0.9353
12101031404,23,0.4843812882900238,0.7525
12081001300,23,0.4847386479377746,0.8888
12101031406,23,0.4847388863563537,0.7957
12101031410,23,0.4848283231258392,0.8572
12086010803,23,0.4849475920200348,0.873
12086009320,23,0.485128104686737,0.8801
12086009324,23,0.4851721525192261,0.917
12033001500,23,0.4851742386817932,0.8079
12081001502,23,0.4855853319168091,0.9763
12086009321,23,0.4856570065021515,0.8292
12101030406,23,0.4857275485992431,0.7682
12057011613,23,0.4857771098613739,0.8978
12033003509,23,0.4858328700065613,0.8138
12086000505,23,0.4860762059688568,0.9789
12097041700,23,0.4860858917236328,0.9022
12057011615,23,0.4861099421977997,0.7897
12086981100,23,0.4861545264720917,0.8627
12033003607,23,0.4861598312854767,0.7724
12097041600,23,0.4861862063407898,0.9568
12095016504,23,0.4861864745616913,0.7696
12033001300,23,0.4864221513271332,0.773
12101030601,23,0.4865169525146484,0.7986
12086000402,23,0.4866473376750946,0.902
12086010021,23,0.4866690933704376,0.9016
12086009401,23,0.4867482781410217,0.8465
12086010022,23,0.4867810308933258,0.8183
12086010010,23,0.4868182241916656,0.8284
12086000509,23,0.48684161901474,0.9479
12086000508,23,0.4869526028633117,0.9219
12057002600,23,0.4871305823326111,0.9195
12086000417,23,0.487214058637619,0.9643
12086009402,23,0.4872268438339233,0.8412
12086000418,23,0.4873336851596832,0.9018
12101030408,23,0.487438827753067,0.7704
12097041800,23,0.4874437153339386,0.9554
12086010301,23,0.4876856803894043,0.812
12086000506,23,0.4878228604793548,0.8643
12086009317,23,0.4878564774990082,0.8955
12057011614,23,0.4878897666931152,0.9037
12057013801,23,0.4880845844745636,0.9225
12101030410,23,0.4881048500537872,0.7511
12101030501,23,0.4882277548313141,0.7854
12086000419,23,0.4883178472518921,0.7895
12101030502,23,0.4888258874416351,0.8014
12033003507,23,0.4889868199825287,0.7732
12103020301,23,0.4892662167549133,0.7507
12033003512,23,0.4893183708190918,0.787
12097042901,23,0.4893240928649902,0.8726
12086002702,23,0.489650160074234,0.8607
12086010024,23,0.4900389313697815,0.9647
12033001202,23,0.4901100397109985,0.8592
12086002705,23,0.4904176592826843,0.7824
12086000420,23,0.4904613792896271,0.9446
12057013803,23,0.4905681908130646,0.8432
12115000503,23,0.4907585084438324,0.7667
12086010213,23,0.4907757937908172,0.9505
12099002900,23,0.4908032417297363,0.9854
12086007005,23,0.4909614622592926,0.8456
12086007006,23,0.4909717142581939,0.8442
12086000507,23,0.4909793436527252,0.9746
12097042905,23,0.4909955561161041,0.8669
12086007003,23,0.4910014867782593,0.7651
12097042202,23,0.4910967946052551,0.9361
12086003400,23,0.491097092628479,0.9546
12086003605,23,0.4912101030349731,0.8919
12086006503,23,0.4912504255771637,0.8057
12086007603,23,0.4912646412849426,0.9069
12086000504,23,0.4912944436073303,0.9067
12086006302,23,0.4913369715213775,0.8578
12057011605,23,0.4913382530212402,0.8002
12086006607,23,0.4913555085659027,0.8732
12086010209,23,0.4913594722747803,0.8229
12095017302,23,0.4913736581802368,0.8448
12057011616,23,0.4914250671863556,0.7761
12097041900,23,0.4914740025997162,0.9913
12086006403,23,0.4915612041950226,0.8671
12086003604,23,0.4916112124919891,0.8207
12097042000,23,0.4916159510612488,0.8667
12086003606,23,0.4916224479675293,0.9724
